A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
DEL,20200401,99991231,Office 365 Advanced Compliance for faculty,4d1f0e32-0972-499c-b1fc-673576d54f12,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,12.59,15.73,AAA-22349
DEL,20200401,99991231,Office 365 Advanced Compliance for students,4d30d083-68d4-454d-9fc0-8fd42281564b,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,10.82,13.53,AAA-22350
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 1),a2706f86-868d-4048-989b-0c69e5c76b63,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,10.07,12.59,AAA-13198
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 1) (Nonprofit Staff Pricing),9b7e5904-c73f-4d26-bc83-ad5b7f21409b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.53,5.03,AAD-22155
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 1) for faculty,a9d8546b-4e19-4d08-b8e2-6814f2c2d8b1,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,7.05,8.81,AAA-22347
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 1) for students,8723dbc7-4782-464f-95d8-7ffe5be9c752,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,3.52,4.41,AAA-22348
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 1) for students use benefit,f1b34991-6b4b-4e77-9126-a42d75eb72c6,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,AAA-73059
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 2),efe1183a-8fa0-4138-bf0a-5ae271ab6e3c,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,25.17,31.47,AAA-56718
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 2) (Nonprofit Staff Pricing),7d45eccd-b3b5-46cd-981f-4b0ab4597255,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,11.33,12.59,AAD-22161
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 2) for faculty,f8aa0b4e-0799-4149-8dbc-b6105b5b4209,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,11.08,13.85,AAA-51206
UNC,20200401,99991231,Office 365 Advanced Threat Protection (Plan 2) for students,5fd2b092-f47a-44c2-a79f-b3208bba335b,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,7.55,9.44,AAA-51207
UNC,20200401,99991231,Office 365 Business,5c9fd4cc-edce-44a8-8e91-07df09744609,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,52.6,65.75,AAA-10635
UNC,20200401,99991231,Office 365 Business Essentials,bd938f12-058f-4927-bba3-ae36b1d2501c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.17,31.47,AAA-10624
UNC,20200401,99991231,Office 365 Business Essentials (Nonprofit Staff Pricing),5392a891-cf7a-47c2-abf2-e9d131cad575,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0,0,AAA-99928
UNC,20200401,99991231,Office 365 Business Premium,031c9e47-4802-4248-838e-778fb1d2cc05,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,62.93,78.67,AAA-10647
UNC,20200401,99991231,Office 365 Business Premium (Nonprofit Staff Pricing),12fa4fd4-8283-42f1-9876-321c98c74962,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,16.99,18.88,AAA-99930
UNC,20200401,99991231,Office 365 Business Premium (Nonprofit Staff Pricing) Trial,363d36c2-89d5-40d4-865f-f90895f0959d,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40006
UNC,20200401,99991231,Office 365 Business Premium Trial,c0bd2e08-11ac-4836-bdc7-3712e744922f,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-97797
UNC,20200401,99991231,Office 365 Data Loss Prevention,4833683a-1e4a-4816-80cf-25238184b8c4,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,15.1,18.88,AAD-26785
UNC,20200401,99991231,Office 365 E1,91fd106f-4b2c-4938-95ac-f54f74e9a239,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,40.28,50.35,AAA-06229
UNC,20200401,99991231,Office 365 E1 (Nonprofit Staff Pricing),83dca3b9-3d6c-4547-8c5f-ba1f69b130f8,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0,0,AAA-99925
UNC,20200401,99991231,Office 365 E1 (Nonprofit Staff Pricing) - Volunteer,f94de68e-f907-471f-b8d3-37ebacbe8ff6,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,11.33,12.59,AAD-32714
UNC,20200401,99991231,Office 365 E1 Trial,c0c1386f-4a95-466b-8974-cefd71414def,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,T6A-00094
UNC,20200401,99991231,Office 365 E3,796b6b5f-613c-4e24-a17c-eba730d49c02,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,117.17,146.46,AAA-06227
UNC,20200401,99991231,Office 365 E3 (Nonprofit Staff Pricing),d27f14df-aece-49bd-b769-d4e28a24963e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,29.66,32.95,AAA-99924
UNC,20200401,99991231,Office 365 E3 (Nonprofit Staff Pricing) Trial,1a6e8918-d2b2-432d-83a6-68c16c5d408e,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40010
UNC,20200401,99991231,Office 365 E3 Trial,32b23c88-949f-4e5b-b500-a87eec676b80,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-67274
UNC,20200401,99991231,Office 365 E5,a044b16a-1861-4308-8086-a3a3b506fac2,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,205.44,256.31,AAA-25267
UNC,20200401,99991231,Office 365 E5 (Nonprofit Staff Pricing),ce139fe5-8bd5-47ed-a5be-07c286f8b9e0,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,92.27,102.52,AAA-99926
UNC,20200401,99991231,Office 365 E5 (Nonprofit Staff Pricing) Trial,2f192efe-608a-4c9c-9d19-2b0b70b0962e,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40011
UNC,20200401,99991231,Office 365 E5 Trial,64168b63-4bcc-41e0-b5cb-7dc548977620,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-67284
UNC,20200401,99991231,Office 365 E5 without Audio Conferencing,02c07b64-2cd3-4667-b014-561192fc5d1a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,205.04,256.31,AAA-28296
UNC,20200401,99991231,Office 365 E5 without Audio Conferencing (Nonprofit Staff Pricing),c3897426-9f49-4eaf-9b4d-7d9a1c72aef7,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,92.27,102.52,AAD-38079
UNC,20200401,99991231,Office 365 E5 without Audio Conferencing Trial,96d36e53-7e42-4ca3-ae96-bd20e3098d8d,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-67285
UNC,20200401,99991231,Office 365 Extra File Storage,53fc25f7-6639-4f78-bb44-3c2dfec3ed40,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,1.01,1.26,AAA-06246
UNC,20200401,99991231,Office 365 Extra File Storage (Nonprofit Staff Pricing),b4155b38-a577-446c-bd1f-ff567f4c6780,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1.006944,1.26,AAD-22160
UNC,20200401,99991231,Office 365 Extra File Storage for faculty,9c460dc3-4470-4ea6-afbd-27769b2ebef4,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1.01,1.26,AAD-25683
UNC,20200401,99991231,Office 365 F3,6fbad345-b7de-42a6-b6ab-79b363d0b371,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,20.14,25.17,AAA-06231
UNC,20200401,99991231,Office 365 F3 (Nonprofit Staff Pricing) - Volunteer,1be45d17-9d72-498d-992c-5868b996c1a1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,5.66,6.29,AAD-32715
UNC,20200401,99991231,Office 365 ProPlus,be57ff4c-100c-4f1f-b82d-f1c5ab63a665,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,76.51,95.64,AAA-06244
UNC,20200401,99991231,Office 365 ProPlus (Nonprofit Staff Pricing),e9251d03-0fe3-42d7-847a-c2fe1c84542e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21.52,23.91,AAA-99931
UNC,20200401,99991231,Office 365 ProPlus (Nonprofit Staff Pricing) Trial,363e3099-5db7-43ff-8f2a-c14557589288,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40013
UNC,20200401,99991231,Office 365 ProPlus for faculty,35eb491f-5484-496e-978b-f349eed3c699,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,14.35,17.93,AAA-13714
UNC,20200401,99991231,Office 365 ProPlus for students,5699c6f3-cc7a-4212-9042-8f85ce30f4e0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,11.16,13.95,AAA-13715
UNC,20200401,99991231,Office 365 ProPlus for students use benefit,5c25bdb6-b261-4dc2-a60f-a062be73d031,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73057
UNC,20200401,99991231,OneDrive for Business (Plan 1),90d3615e-aa96-478e-b6ce-8eb1e9a96b4b,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.17,31.47,AAA-06238
UNC,20200401,99991231,OneDrive for Business (Plan 2),bf1f6907-1f8e-4f05-b327-4896d1395c15,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50.35,62.93,AAA-13169
UNC,20200401,99991231,Power Apps and Power Automate capacity add-on,e1791e24-a789-4e17-b7fa-4a627f8f9088,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,236,314.7,SEW-00003
UNC,20200401,99991231,Power Apps and Power Automate capacity add-on (Nonprofit Staff Pricing),bb293111-3a10-4cdf-ad80-3afc24f41524,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,198.2,220.3,SEW-00002
UNC,20200401,99991231,Power Apps and Power Automate capacity add-on for Faculty,c13042ec-74ee-438a-80e7-c9ff71406c9c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,165.2,220.3,SEX-00002
UNC,20200401,99991231,Power Apps per app plan,5e1087b6-246b-4503-b88a-b60bdf0b3840,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,47.2,62.9,SEQ-00002
UNC,20200401,99991231,Power Apps per app plan (Nonprofit Staff Pricing),7458496e-00e9-4e15-b3f7-995be161d2bf,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,14.2,15.7,SEQ-00003
UNC,20200401,99991231,Power Apps per app plan for Faculty,ba78b3f1-4142-41df-a7d9-b8450370f711,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,26,34.6,SER-00002
UNC,20200401,99991231,Power Apps per app plan for Students,e1f379e8-cf22-4a7d-97fd-dcf9d62fc132,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,18.9,25.2,SER-00004
UNC,20200401,99991231,Power Apps per user plan,c52cea5e-b1fd-4f8d-b3a1-8135fb144e78,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,188.8,251.7,SEJ-00003
UNC,20200401,99991231,Power Apps per user plan (Nonprofit Staff Pricing),17a067a0-8ac7-4c70-8ea6-e69a16e5f463,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,56.6,62.9,SEJ-00004
UNC,20200401,99991231,Power Apps per user plan for Faculty,bb94a81e-661e-430c-8a7e-41fe0df940ae,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,103.8,138.5,SEK-00002
UNC,20200401,99991231,Power Apps per user plan for Students,ab638b5e-e058-4ce7-a174-5bbc76504512,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,75.5,100.7,SEK-00003
UNC,20200401,99991231,Power Apps Portals login capacity add-on,09d13345-8342-4270-acbd-563c5fd619d9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,944,1258.7,SDW-00002
UNC,20200401,99991231,Power Apps Portals login capacity add-on (Nonprofit Staff Pricing),be0f84aa-4315-46ee-87f7-cfb9d89fde42,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,793,881.1,SDW-00003
UNC,20200401,99991231,Power Apps Portals login capacity add-on for Faculty,becdef92-fad2-4a26-9895-b2d12a586218,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,660.8,881.1,SDX-00002
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 2 (10 unit min),2f558d61-fe7e-4379-a6df-23a7dce95b00,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,472,629.3,TKP-00002
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 2 (10 unit min) (Nonprofit Staff Pricing),5a539265-c723-4025-a760-e5b60cdadb0b,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,396.5,440.5,TKP-00003
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 2 (10 unit min) for Faculty,14630cc6-93cd-41db-9412-ad528bd7b4d1,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,330.4,440.5,TKQ-00002
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 3 (50 unit min),c192bc67-a299-4e47-bd28-9c0ec43bcfc6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,330.4,440.5,TKV-00001
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 3 (50 unit min) (Nonprofit Staff Pricing),92dbd7cc-4927-4d60-be8d-e55180d7abb1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,277.5,308.4,TKV-00002
UNC,20200401,99991231,Power Apps Portals login capacity add-on Tier 3 (50 unit min) for Faculty,dea59872-beae-4433-af84-5a95d89db997,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,231.3,308.4,TKW-00001
UNC,20200401,99991231,Power Apps Portals page view capacity add-on,eb3da7ca-a676-415e-8064-039e49edefb9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,472,629.3,SE5-00003
UNC,20200401,99991231,Power Apps Portals page view capacity add-on (Nonprofit Staff Pricing),c205104d-f703-4395-9fd8-9f5c401dc035,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,396.5,440.5,SE5-00002
UNC,20200401,99991231,Power Apps Portals page view capacity add-on for Faculty,08dcbd7c-464b-4ca5-9c83-33ae62661fdf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,330.4,440.5,SE6-00002
UNC,20200401,99991231,"Power Automate Additional Runs per 50,000 (Qualified Offer)",38eebb1f-d330-4120-b44d-aae6ccf8d6ae,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,201.4,251.7,AAA-38176
UNC,20200401,99991231,"Power Automate Additional Runs per 50,000 (Qualified Offer) (Nonprofit Staff Pricing)",e1d2dae8-e3e2-4bc9-9dd1-1792913c8a4e,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,90.6,100.7,F7A-00002
UNC,20200401,99991231,"Power Automate Additional Runs per 50,000 (Qualified Offer) for Faculty",8f2bd36e-3c37-4cf0-9a80-f4f9e6b767cb,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,110.8,138.5,AAA-38177
UNC,20200401,99991231,"Power Automate Additional Runs per 50,000 (Qualified Offer) for Students",d753be82-d35b-4012-a3cf-703db48047ea,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,80.6,100.7,AAA-38178
UNC,20200401,99991231,Power Automate per business process plan,608fc9e1-b714-4add-9362-6cad036fbabf,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,472,629.3,SFJ-00002
UNC,20200401,99991231,Power Automate per business process plan (Nonprofit Staff Pricing),51122815-8ddd-4cfb-b4a2-05e02b225651,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,141.6,157.3,SFJ-00003
UNC,20200401,99991231,Power Automate per business process plan for Faculty,62f8b708-d323-4108-aaeb-3ef5fbd4b14a,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,259.6,346.1,SFK-00002
UNC,20200401,99991231,Power Automate per user plan,80dd3bcb-55da-4e4d-906c-9b11cd0a1ec1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,70.8,94.4,SPU-00003
UNC,20200401,99991231,Power Automate per user plan (Nonprofit Staff Pricing),ee208072-fff2-4610-9796-92de118b379c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,21.2,23.6,SPU-00004
UNC,20200401,99991231,Power Automate per user plan for Faculty,4904821b-aa19-41c1-9674-1d20fe980eb9,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,38.9,51.9,SFQ-00002
UNC,20200401,99991231,Power Automate per user plan for Students,b5926275-371c-43b9-bac8-45a408a0f0dd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,28.3,37.8,SFQ-00003
UNC,20200401,99991231,Power BI Premium EM3 (Nonprofit Staff Pricing),80291b0d-8b10-48e5-9c0e-25e212c3c501,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,5652.7,6280.8,AAD-14495
UNC,20200401,99991231,Power BI Premium P1,47490014-3ed5-4a67-937e-c7de2422d888,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25148.4,31435.5,AAA-55172
UNC,20200401,99991231,Power BI Premium P1 (Nonprofit Staff Pricing),56943ffe-ba3f-48d8-9b4a-a9915a065086,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,11316.8,12574.2,AAD-14496
UNC,20200401,99991231,Power BI Premium P1 for Faculty,4ebcded4-77ce-43c2-a282-644390ba79c7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,10059.4,12574.2,AAA-55150
UNC,20200401,99991231,Power BI Premium P1 for Students,3d42385f-10bd-4230-bee1-2189565224b8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,10059.4,12574.2,AAA-55151
UNC,20200401,99991231,Power BI Premium P2,4daeed88-7f6e-4210-b7d9-50e0853c9e4f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50322,62902.5,AAA-55137
UNC,20200401,99991231,Power BI Premium P2 (Nonprofit Staff Pricing),98947759-4d95-484d-ad08-ace0fcd1efe7,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,22644.9,25161,AAD-14497
UNC,20200401,99991231,Power BI Premium P2 for Faculty,457b704a-5f90-49e0-be43-1b2124b2dd02,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,20128.8,25161,AAA-55154
UNC,20200401,99991231,Power BI Premium P2 for Students,cd7967ef-4c48-484c-a539-7dc876d61e88,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,20128.8,25161,AAA-55155
UNC,20200401,99991231,Power BI Premium P3,30a0221f-6b2d-4c3c-93d9-c76e3b409d1f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,100669.2,125836.5,AAA-55142
UNC,20200401,99991231,Power BI Premium P3 (Nonprofit Staff Pricing),09af5285-c8a8-4aa9-ab6e-b6aaeb60a76e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,45301.2,50334.6,AAD-14498
UNC,20200401,99991231,Power BI Premium P3 for Faculty,cfe79d8a-1948-4b68-b867-e53b771aaea0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,40267.7,50334.6,AAA-55158
UNC,20200401,99991231,Power BI Premium P3 for Students,f17c5ab1-86b4-4d0d-9807-478c24576384,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,40267.7,50334.6,AAA-55159
UNC,20200401,99991231,Power BI Premium P4,771c2453-e28a-47ff-ad72-5e32696f2435,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,201363.6,251704.5,AAD-11493
UNC,20200401,99991231,Power BI Premium P5,ea1938b1-6307-4749-ac97-37df8ab660ef,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,402752.4,503440.5,AAD-11495
UNC,20200401,99991231,Power BI Pro,800f4f3b-cfe1-42c1-9cea-675512810488,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50.35,62.93,AAA-13173
UNC,20200401,99991231,Power BI Pro (Nonprofit Staff Pricing),cabdfc93-5786-4224-bfd3-35d58f833b35,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,17,18.9,AAD-14499
UNC,20200401,99991231,Power BI Pro for faculty,98fa9c4d-ef56-4480-86cb-b10d49effa73,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,11.33,14.16,AAA-22340
UNC,20200401,99991231,Power BI Pro for students,15a38d13-62c6-48a0-a752-aea1627cb00b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6.29,7.87,AAA-22341
UNC,20200401,99991231,Power Virtual Agent,49e52fb1-a134-4f49-9346-fd59b53421bc,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4720.1,6293.4,RYT-00002
UNC,20200401,99991231,Power Virtual Agent (Nonprofit Staff Pricing),3c47b9e4-1562-4cd6-8675-ccb09a2a2464,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,1416,1573.4,RYT-00003
UNC,20200401,99991231,Power Virtual Agent for Faculty,f2769835-068a-44ba-b1d1-63752bf26a7b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,2596,3461.4,RYU-00002
UNC,20200401,99991231,Power Virtual Agent User License,59e76752-1a2c-45fb-a6b2-0f2113e94ab7,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,0,0,SYS-00002
UNC,20200401,99991231,Power Virtual Agent User License (Nonprofit Staff Pricing),a26c1455-9923-47bb-888d-293418f3d3cd,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,0,0,SYS-00006
UNC,20200401,99991231,Power Virtual Agent User License for Faculty,157ce909-2b07-4c98-9d99-5e13b46c1ffd,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,0,0,SYT-00003
UNC,20200401,99991231,Pro Direct Support for Dynamics 365 Unified Operations,09dc6202-bfbb-44fb-9c87-b12c90084010,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,39.6,56.6,AAA-42982
UNC,20200401,99991231,Pro Direct Support for Dynamics 365 Unified Operations for Faculty,c3b23a21-76e2-46e7-ae4f-60e1bdb96bea,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,21.8,31.2,AAA-42986
UNC,20200401,99991231,Pro Direct Support for Dynamics 365 Unified Operations for Students,1835808d-06a2-42c5-9f09-82c2e7ed5c72,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,15.9,22.7,AAA-42987
UNC,20200401,99991231,Project Online Essentials,a4179d30-cc09-49f0-977e-dc2cb70b874f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,35.24,44.05,AAA-10880
UNC,20200401,99991231,Project Online Essentials (Nonprofit Staff Pricing),9d205dfa-85be-4d4c-a9e1-90a0060fc160,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,15.86,17.62,AAA-99937
UNC,20200401,99991231,Project Online Essentials for faculty,30c8f784-8eb9-46e6-bf69-a8fae07022e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0,0,AAA-73024
UNC,20200401,99991231,Project Online Essentials for students,ec0a7046-93d5-40e0-bc61-bcb0276c14e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73025
UNC,20200401,99991231,Project Plan 1,d83bfd97-d3e5-41b6-866b-05fa30d2102a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50.35,62.93,TRS-00003
UNC,20200401,99991231,Project Plan 1 Trial,2449d109-63a2-45d6-8223-c43547148343,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,TRS-00007
UNC,20200401,99991231,Project Plan 3,a56baa74-d4e3-49fd-b228-ca0b62d08bad,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,151.04,188.8,AAA-25215
UNC,20200401,99991231,Project Plan 3 (Nonprofit Staff Pricing),10a5330e-4ebc-4041-97a4-1bd3cb3557bb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,67.97,75.52,AAD-11489
UNC,20200401,99991231,Project Plan 3 for faculty,a3a8a723-99a2-4129-bc40-046e6768f7a3,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,30.21,37.76,AAA-97096
UNC,20200401,99991231,Project Plan 3 for students,7754c541-7881-4f61-a3fb-fd2cf6840143,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,22.66,28.32,AAA-97097
UNC,20200401,99991231,Project Plan 5,d85c8762-22e4-44c0-97fe-27ed3fc4e61a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,276.91,346.14,AAA-25217
UNC,20200401,99991231,Project Plan 5 (Nonprofit Staff Pricing),c78388f6-8d97-4ca9-9ae8-0be7d43439cb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,124.61,138.45,AAA-99939
UNC,20200401,99991231,Project Plan 5 for faculty,ab1dfb9d-a3a3-465a-b460-1593c005803a,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,55.38,69.23,AAA-97098
UNC,20200401,99991231,Project Plan 5 for students,f02bef2c-7ee2-41ec-af7f-1f409396c052,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,42.8,53.49,AAA-97099
UNC,20200401,99991231,SharePoint Online (Plan 1),ff7a4f5b-4973-4241-8c43-80f2be39311d,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.17,31.47,AAA-06241
UNC,20200401,99991231,SharePoint Online (Plan 2),69c67983-cf78-4102-83f6-3e5fd246864f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50.35,62.93,AAA-06240
UNC,20200401,99991231,Skype for Business Plus CAL,fc233c3f-25bc-4bba-8984-860ce561af86,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,10.07,12.59,AAA-13636
